18 1 4.0531158447265625e-06
18 2 1.7309188842773436e-05
18 3 3.6334991455078126e-05
18 4 0.0019165992736816407
2525 1 0.0004631996154785156
2525 2 0.001958942413330078
2525 3 0.004876852035522461
2525 4 0.24798955917358398
10050 1 0.0027149677276611327
10050 2 0.007864141464233398
10050 3 0.019642734527587892
10050 4 0.9791901111602783
15438 1 0.004500484466552735
15438 2 0.012085676193237305
15438 3 0.02955594062805176
15438 4 1.511119794845581
