18 1 0.0020910263061523437
18 2 0.0025020122528076174
18 3 0.002068042755126953
18 4 0.003215789794921875
2525 1 0.001940298080444336
2525 2 0.002258110046386719
2525 3 0.001979541778564453
2525 4 0.007143831253051758
10050 1 0.001972198486328125
10050 2 0.0017208576202392579
10050 3 0.002545070648193359
10050 4 0.021390533447265624
15438 1 0.0025146961212158202
15438 2 0.002026271820068359
15438 3 0.002594757080078125
15438 4 0.032043838500976564
